Row,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,y
93,28,0,1,1,B,2,9,3,36,70.9,188.3,185.6,beta,0,0,212,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,874,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Mp,PT,0,-1
94,31,1,1,0,A,8,1,13,28,184.4,151.5,11.6,beta,0,0,383,1,0,0,0,0,0,0,0,0,1,0,0,112,0,0,562,0,433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mp,NPT,1,-1
95,30,0,1,1,A,8,1,9,49,88.5,124.1,60.4,beta,0,0,404,1,0,1,0,0,0,0,1,0,0,0,0,75,0,0,624,0,233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,1,-1
96,32,1,1,1,C,8,2,11,24,183.8,10.1,91,chi,1,0,404,1,0,1,0,0,0,0,1,0,0,0,0,207,0,0,562,0,344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,NST,1,-1
97,32,1,1,0,B,18,13,7,33,77.6,90.3,40.5,beta,0,0,404,1,0,0,0,0,0,0,1,1,0,0,0,167,0,0,437,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Mp,PT,1,-1
98,25,1,1,1,A,18,2,4,31,155.5,188.7,82.3,beta,0,0,303,1,0,0,0,1,0,0,0,1,0,0,0,21,0,0,874,0,677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,0,-1
99,24,1,0,0,A,5,9,4,32,86.7,17.4,6.7,beta,0,1,404,0,0,0,0,0,0,0,0,1,0,0,0,226,1,0,812,0,633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mk,NPT,1,1
100,32,0,1,1,A,15,16,7,39,85,188.4,7.1,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,35,0,0,562,0,266,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,0,-1
101,24,1,1,1,B,17,10,17,21,195.3,25.7,20.7,alpha,0,0,303,0,0,0,0,0,0,0,0,1,1,0,0,55,0,0,624,1,344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mm,PT,1,-1
102,24,1,1,1,A,2,13,16,30,154.9,89.9,38.5,beta,0,0,555,1,0,0,0,0,1,0,0,1,0,0,0,78,0,0,687,0,400,0,0,0,0,0,1,0,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
103,40,0,0,1,A,12,0,7,31,192.7,64.5,185.2,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,1,0,20,0,0,624,0,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
104,35,1,0,1,A,2,16,17,33,28.6,177,3.7,alpha,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,209,0,0,624,0,500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,1
105,29,0,0,0,C,16,12,3,47,20.8,56.9,181.9,chi,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,158,0,0,624,0,366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Mm,NPT,1,-1
106,29,1,1,0,A,13,3,14,25,20,101.9,64.2,beta,0,0,656,1,0,0,0,0,0,0,0,1,0,0,0,128,0,0,624,0,566,0,0,0,433,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
107,32,1,1,0,C,7,3,18,30,151.2,45.8,10.5,alpha,1,0,303,1,0,1,0,0,0,0,0,0,0,0,0,38,0,0,624,0,211,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mm,NST,0,-1
108,33,1,0,1,A,3,12,16,27,168.9,134.7,141.3,beta,1,0,404,1,0,1,0,0,0,0,0,0,0,1,0,173,0,0,624,0,333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,-1
109,34,1,1,1,A,17,18,8,22,163.2,133.5,143.5,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,80,0,0,812,0,755,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,0,1
110,31,1,0,1,A,17,10,6,33,139.6,141.9,156.6,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,131,0,0,624,0,533,0,0,0,0,0,0,0,0,1,73,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,1
111,21,1,1,0,C,6,2,16,34,92.8,109.5,18.3,chi,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,183,0,0,812,0,433,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mp,ST,0,1
112,28,0,1,0,A,6,12,3,38,162.6,37.1,54.7,beta,0,0,555,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,624,0,377,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mp,NPT,0,1
113,41,1,1,1,A,15,13,11,41,21.7,160,84.3,alpha,0,0,353,1,0,0,0,0,0,0,0,1,0,0,0,69,0,0,562,0,588,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,PT,1,1
114,31,1,1,1,E,3,10,1,35,137.4,147.1,78.9,alpha,0,0,505,1,0,1,0,0,0,0,0,0,0,0,0,127,0,1,562,0,577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Mp,ST,1,-1
115,22,1,1,1,D,9,15,0,43,73.6,152.4,123.7,chi,0,0,202,1,0,0,0,0,0,0,0,0,1,0,0,141,0,0,125,0,400,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mk,NST,0,-1
116,13,1,1,1,A,10,2,11,33,115.2,38.7,67.1,beta,0,0,454,1,0,1,0,0,0,0,0,0,0,0,0,118,0,0,562,0,744,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
117,33,1,1,0,A,7,16,13,34,88.1,89.2,64.4,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,27,0,0,624,0,677,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
118,29,1,1,1,C,17,13,6,38,80.9,48.4,37.2,beta,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,213,0,0,874,0,633,0,0,1,0,0,1,0,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,ST,1,1
119,34,0,0,1,A,1,1,13,27,140,25.1,5.2,beta,0,0,383,1,0,1,0,0,0,0,0,0,0,0,0,127,0,0,874,0,500,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
120,34,1,1,1,E,2,1,15,29,52.2,59.5,30.6,alpha,0,0,626,1,0,0,0,0,0,0,0,1,1,0,0,95,0,0,624,0,377,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mm,NST,0,-1
121,25,1,1,0,A,4,13,1,26,173.3,39.9,70.3,beta,0,0,303,1,0,0,0,0,0,1,0,1,0,0,0,262,0,0,250,0,699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
122,26,1,1,0,D,14,10,0,24,15.1,170.1,83.1,chi,0,0,505,1,0,1,1,0,0,0,0,0,0,0,0,177,0,0,624,0,244,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mm,NST,0,-1
123,27,0,0,1,A,8,18,13,25,118.4,162.8,13.1,beta,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,164,0,0,562,1,278,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,Mp,NPT,1,-1
124,35,1,1,1,A,17,4,0,23,114.9,196.4,90.8,beta,0,0,303,1,0,1,0,0,0,0,0,0,0,1,0,117,0,0,562,0,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,0,-1
125,27,1,1,0,B,3,7,15,24,160.7,39.9,186.8,beta,0,0,404,1,0,0,0,0,0,0,1,1,0,0,0,24,0,0,624,0,644,0,0,0,0,0,0,0,0,1,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,NST,0,1
126,30,0,0,1,B,6,4,4,24,20.5,53.8,41,alpha,0,1,404,1,0,0,0,0,0,0,0,1,0,0,0,140,0,0,812,0,644,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,NST,1,1
127,28,1,1,1,D,9,1,0,26,130.6,40.3,2.9,chi,0,0,404,1,0,0,0,0,0,0,0,0,1,0,0,123,0,0,375,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Ma,NST,0,-1
128,25,0,0,1,A,7,9,14,24,81.7,160.5,176.4,beta,1,0,404,1,0,1,0,1,0,0,0,0,0,1,0,80,0,0,562,0,622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
129,28,0,1,0,A,6,7,5,35,82.7,193.7,92.7,beta,0,0,454,1,0,1,0,0,0,0,0,0,0,0,0,239,0,0,812,0,366,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,1
130,31,1,1,1,C,15,12,17,27,197.3,107.6,160.5,beta,1,0,404,0,1,0,0,0,0,0,0,0,0,1,0,111,1,0,812,0,400,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,NST,0,-1
131,33,1,1,0,A,2,6,9,34,33.1,53,94.3,beta,0,0,373,1,0,0,0,0,0,0,0,1,0,0,0,69,0,0,812,0,500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,0,-1
132,24,0,1,0,C,0,16,9,23,14.1,138.2,14.5,beta,0,0,252,1,0,0,0,0,0,0,0,1,0,0,0,77,0,0,562,0,411,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mm,PT,1,-1
133,34,1,0,1,E,1,16,15,29,123.6,76.3,81.7,alpha,0,1,444,1,0,1,0,0,0,0,0,0,0,0,0,269,0,0,812,0,377,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mk,NST,0,-1
134,25,1,0,0,A,2,10,10,39,173.7,80.7,93.4,beta,1,0,454,1,0,0,0,0,0,0,0,1,0,0,0,187,0,0,812,0,322,0,0,0,0,0,0,0,0,1,31,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,0,1
135,29,0,0,1,C,12,5,5,33,182.1,21.9,154.6,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,198,0,0,624,0,377,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Ma,ST,1,1
136,25,1,1,1,D,11,7,12,33,27.8,78.6,70,chi,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,168,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mm,NPT,0,1
137,31,1,1,1,A,0,4,12,28,146.6,150.1,9.1,beta,0,0,656,1,0,0,0,0,0,0,0,1,0,0,0,80,0,0,874,0,633,1,0,0,0,0,0,0,0,0,150,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
138,28,1,0,1,C,9,14,8,31,139.4,162.2,196.5,beta,1,0,232,1,0,0,0,0,0,0,0,0,0,0,0,98,0,0,500,0,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mm,ST,1,-1
139,27,1,1,0,D,12,6,1,23,123.4,124.5,7,alpha,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,33,0,0,562,0,344,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mk,NPT,1,-1
140,28,1,1,1,A,0,4,8,37,188.9,4.5,10.9,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,207,0,0,562,0,655,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mp,NPT,1,1
141,33,1,1,1,A,4,9,12,20,146.4,8.6,162.4,alpha,0,0,404,1,0,0,0,1,0,0,0,0,0,1,0,169,0,1,562,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Mm,NST,1,-1
142,29,0,0,1,D,1,12,10,27,4.5,105.6,158.8,beta,1,0,434,1,0,1,0,0,0,0,0,0,0,0,0,148,0,0,812,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,Mm,NST,1,-1
143,27,1,0,0,A,8,4,16,31,7.4,49.7,164.8,beta,0,0,404,1,0,0,0,0,1,0,0,1,0,1,0,95,0,0,562,0,599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,1
144,28,1,1,1,E,14,16,5,31,134.8,149.7,97.7,chi,1,0,484,1,0,0,0,0,0,0,0,1,0,0,0,115,0,0,562,0,766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Mm,PT,1,-1
145,27,0,0,1,A,12,6,11,33,26.2,44.2,57.5,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,138,0,0,749,0,455,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,-1
146,29,1,0,1,A,13,13,15,29,82.9,177.8,153.7,beta,0,0,353,1,0,0,0,0,0,0,0,0,0,0,0,132,0,0,624,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,0,-1
147,27,0,0,1,A,3,8,3,32,128.5,178.9,89.4,beta,1,0,202,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,624,0,233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,0,-1
148,31,0,0,1,C,13,6,17,29,20.5,120.4,98.6,beta,0,0,353,1,1,0,0,0,0,0,0,0,0,1,0,153,0,0,562,0,322,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Mp,NST,1,-1
149,30,0,1,1,A,10,9,0,38,100.6,141.1,159.9,beta,1,0,505,1,0,0,0,0,0,0,0,0,1,0,0,229,0,0,812,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Mp,NPT,1,-1
150,29,1,1,1,C,12,15,7,38,100.9,133.5,116.5,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,89,0,0,562,0,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Mm,NST,1,-1
151,34,1,1,1,A,17,0,3,33,190.3,191.2,174.4,beta,0,0,303,1,0,0,0,0,0,0,1,1,0,0,0,157,0,0,562,0,422,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
152,35,0,1,1,C,3,16,16,28,189.5,81.9,129,chi,0,0,353,1,0,1,0,0,0,0,1,0,0,0,0,30,0,0,562,0,278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mm,NST,1,-1
153,35,1,1,0,C,0,7,0,39,122.1,193.1,130.7,chi,1,0,807,1,0,0,0,0,0,0,0,1,1,0,0,210,0,0,375,0,366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Ma,NST,1,-1
154,34,1,1,1,A,17,10,7,41,130.8,14.1,146.7,beta,1,0,353,0,1,0,0,0,0,0,0,0,0,0,0,119,1,0,687,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
155,29,1,0,1,D,12,5,5,40,95.4,93.6,53.7,chi,0,0,121,1,0,0,0,0,0,0,0,1,0,0,0,139,0,0,562,0,466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Mp,PT,0,-1
156,32,0,1,0,A,17,5,16,30,170.2,170.7,16.7,beta,0,1,404,1,0,0,0,0,0,0,0,1,0,0,0,35,0,0,874,0,466,0,0,0,436,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
157,35,1,1,1,A,16,11,3,32,34.5,47,197.9,beta,1,0,303,1,0,1,0,0,0,0,0,0,0,0,0,109,0,0,312,0,311,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
158,23,0,0,1,D,16,10,17,34,49.7,172.5,35.1,chi,1,0,404,1,0,0,0,0,0,0,0,0,0,0,0,76,0,0,874,0,300,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mm,ST,1,-1
159,29,0,0,0,A,12,16,8,32,60.1,77,35.7,chi,0,0,404,1,0,0,0,0,0,0,0,0,0,0,0,209,0,0,562,0,211,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Ma,ST,1,-1
160,27,1,0,1,A,7,13,12,31,196.5,130.6,191.5,beta,1,0,404,1,1,0,0,0,0,0,0,0,1,0,0,122,0,1,562,0,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,NST,1,-1
161,25,1,1,1,A,5,8,9,27,49.4,70.3,51.9,beta,1,0,404,0,0,0,0,0,1,0,0,1,0,0,0,69,0,0,187,1,355,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,1
162,29,0,1,1,A,18,0,10,25,122.6,121.9,116.7,beta,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,91,0,0,812,0,377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
163,32,1,0,0,A,16,8,15,30,54.5,196.1,61,beta,1,0,353,1,0,1,0,0,0,0,0,0,1,0,0,128,0,0,562,0,444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
164,26,1,0,1,A,16,10,13,37,54.4,175,100.1,beta,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,56,0,0,562,0,511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,0,-1
165,24,1,1,1,A,16,4,17,40,48.7,144.1,67.5,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,112,0,0,562,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
166,38,1,0,1,D,18,6,8,25,111.5,9.8,47.5,chi,0,0,404,1,0,0,0,0,1,0,0,1,0,0,0,191,0,0,874,0,411,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,PT,1,-1
167,31,1,0,0,A,6,7,10,31,167.1,75.5,187.1,beta,0,0,404,1,1,0,0,0,0,0,0,0,0,1,0,132,0,0,624,0,599,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
168,28,1,1,1,A,1,4,18,35,52.7,73.3,146,beta,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,154,1,0,312,0,622,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
169,29,1,0,1,A,12,16,0,37,112.5,81.1,49.1,beta,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,106,0,0,562,0,611,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
170,19,1,0,1,A,4,15,15,26,108.7,117.9,107.2,beta,0,0,505,1,0,1,0,0,0,0,0,0,0,0,0,125,0,0,562,0,300,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,0,-1
171,31,1,0,1,B,1,10,13,37,94.5,39.4,196.1,beta,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,131,0,0,562,0,322,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NST,0,-1
172,25,1,1,1,A,13,11,4,29,119.5,62.8,154.4,beta,0,0,454,1,0,0,0,0,0,0,0,0,0,1,0,76,0,0,874,0,300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
173,28,0,0,1,E,11,4,5,31,170.5,68.8,102.5,beta,1,0,212,1,0,1,0,0,0,0,0,0,1,0,0,139,0,0,624,0,455,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NST,1,-1
174,32,1,0,1,A,11,14,12,38,95.7,185.6,26.2,chi,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,66,0,0,687,0,466,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Ma,ST,1,-1
175,31,1,0,1,A,13,1,1,27,156.9,67.9,128.6,beta,0,0,424,1,0,0,0,0,0,0,0,1,0,0,0,151,0,0,562,0,411,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,0,-1
176,29,1,1,1,A,18,10,18,21,22.9,185.1,161.7,beta,1,0,555,1,0,0,0,0,0,0,0,0,0,0,0,204,0,1,624,0,577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Mp,NPT,1,-1
177,26,1,0,1,B,8,1,15,39,180.4,137.3,30.5,alpha,0,0,484,1,0,0,0,0,0,0,0,1,0,0,0,117,0,0,812,0,477,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,PT,0,-1
178,35,1,0,1,A,1,2,6,40,26.3,159.9,138.5,beta,0,0,737,1,0,0,0,0,0,0,0,1,0,0,0,138,0,0,562,0,333,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
179,38,1,0,0,A,5,12,9,25,37.2,176.8,142.6,beta,0,0,605,1,0,1,0,0,0,0,0,0,0,0,0,146,0,0,812,0,455,0,0,0,0,0,1,0,0,1,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,1
180,33,1,0,1,B,11,1,13,29,117.1,48.2,130.9,alpha,0,0,151,1,0,1,0,0,0,0,0,0,0,0,0,22,0,0,812,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NST,1,-1
181,31,1,1,1,A,13,16,13,22,29.2,52.1,54.2,beta,0,0,424,1,0,1,0,0,0,0,0,0,0,0,0,118,0,0,500,0,366,0,0,0,518,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
182,28,1,1,0,B,11,0,10,24,35.7,169,58.2,chi,1,0,404,0,1,0,0,0,0,0,0,0,0,0,0,85,1,1,562,0,366,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NST,1,-1
183,30,1,0,0,A,9,9,18,25,46.2,23.5,96.4,beta,1,0,353,1,0,0,0,0,0,0,0,0,1,0,0,79,0,0,562,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,0,-1
184,30,1,1,0,A,10,18,9,21,14.1,12.9,190.8,beta,0,0,404,0,1,0,0,0,0,0,0,0,0,0,0,280,1,0,562,0,389,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
185,30,0,0,0,C,16,12,5,23,161.5,32.4,59.3,beta,1,0,404,1,1,0,0,0,0,0,0,0,0,0,0,128,0,0,562,0,389,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,NST,1,-1
